geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
18045,18,045,Fountain,2020-04-20,2020,AN81,0.02016530927317672,10.442172132139367,2.1020148469971045,18.7824237268391
18159,18,159,Tipton,2020-04-20,2020,AN81,0.0,9.994548772915941,2.2683467101695447,17.720823756464238
18025,18,025,Crawford,2020-04-20,2020,AN81,6.420572432417038E-5,12.915131353174978,5.539342167267706,20.29101771366937
18155,18,155,Switzerland,2020-04-20,2020,AN81,0.24247013094852538,11.40257459397591,4.362955567416023,18.442292596761465
18121,18,121,Parke,2020-04-20,2020,AN81,0.17775811328885602,11.527251647492946,3.6958368053405537,19.35877163985826
18009,18,009,Blackford,2020-04-20,2020,AN81,0.0719852610099722,10.214062112563534,3.3381204692595596,17.090128516376357
18147,18,147,Spencer,2020-04-20,2020,AN81,0.07098279018813096,13.617648106390138,7.00062347028931,20.234758716810234
18075,18,075,Jay,2020-04-20,2020,AN81,0.37592145511044844,9.633078837436026,2.5130838105639253,16.75318732448623
18181,18,181,White,2020-04-20,2020,AN81,0.0,9.48400803403751,1.2968942300582103,17.671219810870255
18101,18,101,Martin,2020-04-20,2020,AN81,1.4844504527535828E-4,12.871235972265527,5.934273512567112,19.80832504856288
18173,18,173,Warrick,2020-04-20,2020,AN81,0.04005094643237772,14.086959101082604,7.57154156946104,20.602476899246515
18129,18,129,Posey,2020-04-20,2020,AN81,0.002735444871525396,13.931519948474424,6.86527690869409,20.99785256441093
18163,18,163,Vanderburgh,2020-04-20,2020,AN81,0.0,14.30140953730306,7.875399037582879,20.727503999939994
18037,18,037,Dubois,2020-04-20,2020,AN81,0.004879885149061358,13.013518529903031,6.474407739768361,19.552711835385
18125,18,125,Pike,2020-04-20,2020,AN81,3.743275585436823E-5,13.265480509505466,6.489505754925145,20.041581490619844
18017,18,017,Cass,2020-04-20,2020,AN81,6.178679089088624E-5,9.848401837125364,2.190337898246585,17.50657720976858
18053,18,053,Grant,2020-04-20,2020,AN81,0.015894235414632554,9.928496123567847,2.669410086575188,17.187688765638523
18165,18,165,Vermillion,2020-04-20,2020,AN81,0.23459584788386503,11.23427135046018,2.975541230072843,19.493104797025783
18167,18,167,Vigo,2020-04-20,2020,AN81,0.01099186191823377,12.464219795375968,5.772490501082863,19.15605425092105
18153,18,153,Sullivan,2020-04-20,2020,AN81,0.0,12.199212511598303,4.889328608591809,19.509212161485834
18021,18,021,Clay,2020-04-20,2020,AN81,0.05703745953661222,11.658613905955422,4.4763999645857915,18.84092102283157
18083,18,083,Knox,2020-04-20,2020,AN81,0.0039276045408424155,12.689157628580386,5.510363642817366,19.8680311786341
18169,18,169,Wabash,2020-04-20,2020,AN81,0.6622433746294837,9.660735281515247,1.912908671077181,17.40866026902052
18085,18,085,Kosciusko,2020-04-20,2020,AN81,3.0634306298187486,9.137569079169948,1.6765149035212077,16.598737061052475
18027,18,027,Daviess,2020-04-20,2020,AN81,0.0019161910645082805,12.730758544297567,5.680562862297371,19.781035636786324
18093,18,093,Lawrence,2020-04-20,2020,AN81,0.04254945683249424,11.843256930728314,4.367077742752806,19.31954319466478
18119,18,119,Owen,2020-04-20,2020,AN81,0.20699579812932534,11.295928885989165,3.9791064772605518,18.612855636749664
18105,18,105,Monroe,2020-04-20,2020,AN81,0.14692644979710362,11.49443102849516,4.257064200136067,18.731877663896384
18073,18,073,Jasper,2020-04-20,2020,AN81,0.01783668034547295,8.806546133761323,0.21456592093242738,17.398617622041087
