geoid,state_fips,county_fips,county_name,year,month,n_days,ppt_total,tmean_mean,tmin_mean,tmax_mean,dataset_types
17177,17,177,Stephenson,2021,9,30,15.258799335627986,18.891099701894674,11.3672801636021,26.415062553280656,AN91
17177,17,177,Stephenson,2021,10,31,148.44703074092894,13.168340950504431,7.850039239371514,18.486778874702456,AN91
17177,17,177,Stephenson,2021,11,30,9.225797725592404,2.795707194864499,-2.750986932435779,8.34245883953982,AN91
17177,17,177,Stephenson,2021,12,31,43.162718474792136,-0.04047114472740357,-4.502869658637584,4.421924791624244,AN91
17179,17,179,Tazewell,2020,1,31,86.27703213457235,-1.0113900097954904,-4.8586340853457965,2.835589688067628,AN81
17179,17,179,Tazewell,2020,2,29,51.441405424722724,-1.333454375805354,-5.921297218123638,3.2543556539875578,AN81
17179,17,179,Tazewell,2020,3,31,68.76753663839403,6.099930013822366,1.348735491226617,10.851214484835925,AN81
17179,17,179,Tazewell,2020,4,30,159.9908197591751,9.793556086290984,3.6710130585108156,15.916199440454921,AN81
17179,17,179,Tazewell,2020,5,31,119.33713252277668,15.930894696206282,11.05347828360807,20.808409825228175,AN81
17179,17,179,Tazewell,2020,6,30,32.65038636273552,23.57018725329696,17.610247686425847,29.530228774571068,AN81
17179,17,179,Tazewell,2020,7,31,166.8580764611359,25.127000393255976,19.80099930307791,30.453100915047543,AN81
17179,17,179,Tazewell,2020,8,31,20.73321586141114,22.707803649536388,16.665483626685727,28.750223903737538,AN81
17179,17,179,Tazewell,2020,9,30,133.21955716409792,18.198494642791943,12.090437875728998,24.306652941926355,AN81
17179,17,179,Tazewell,2020,10,31,35.23366303578358,10.606719129864056,4.486500414878195,16.727038125704393,AN81
17179,17,179,Tazewell,2020,11,30,50.484791667902144,7.680342395185363,1.8439565221377845,13.516822414390788,AN81
17179,17,179,Tazewell,2020,12,31,37.29941305326365,0.03605754701904631,-4.998764226037963,5.068891918293106,"AN81,AN91"
17179,17,179,Tazewell,2021,1,31,69.39454325777061,-2.1819379223777733,-5.543858652299775,1.0828657942455304,AN91
17179,17,179,Tazewell,2021,2,28,33.871614147466964,-6.959761569322441,-11.527553256892562,-2.354231738510575,AN91
17179,17,179,Tazewell,2021,3,31,100.14750491255317,7.2728397188189655,1.344961999845757,13.162575036726361,AN91
17179,17,179,Tazewell,2021,4,30,78.08513040614318,11.642606460438705,5.614401842844311,17.488918163334898,AN91
17179,17,179,Tazewell,2021,5,31,156.96051423029732,16.363211856518227,10.967407246099084,21.343471911574134,AN91
17179,17,179,Tazewell,2021,6,30,176.95089644423277,23.873186491736707,18.31028537136932,29.112932947850982,AN91
17179,17,179,Tazewell,2021,7,31,109.40179966382564,23.64642342670049,18.87430699186394,28.418683405455244,AN91
17179,17,179,Tazewell,2021,8,31,105.34432550448824,24.3239178517149,18.843675736671607,29.804301741511573,AN91
17179,17,179,Tazewell,2021,9,30,33.52336666159361,21.1298706796947,14.103026483716608,28.15685902070519,AN91
17179,17,179,Tazewell,2021,10,31,239.0837203037314,15.072932358211192,10.244120406764731,19.901886282275672,AN91
17179,17,179,Tazewell,2021,11,30,19.444660982630143,4.481300727601527,-1.2134563870382822,10.176148470571196,AN91
17179,17,179,Tazewell,2021,12,31,43.93973582795591,3.694399483056502,-1.542845500716028,8.93171063648143,AN91
17181,17,181,Union,2020,1,31,164.85533555069136,3.1757825138580245,-0.9996319043368828,7.351837540126593,AN81
17181,17,181,Union,2020,2,29,112.52173907832157,3.490390566398003,-1.0959752285464643,8.076816704535279,AN81
17181,17,181,Union,2020,3,31,140.05928167055825,10.37538858415896,5.222510111452766,15.528371353066431,AN81
17181,17,181,Union,2020,4,30,63.08340977297866,12.13953711731484,6.001488399459524,18.27768556061437,AN81
17181,17,181,Union,2020,5,31,113.6051885972273,17.944346970329565,12.690368628696811,23.19842821188227,AN81
17181,17,181,Union,2020,6,30,208.32093878584365,24.22703584487983,18.477204877996964,29.976971147498695,AN81
17181,17,181,Union,2020,7,31,154.25555245363597,26.941442879885084,21.63598218404508,32.247002535572186,AN81
17181,17,181,Union,2020,8,31,100.56479896384624,23.89130568485108,18.723701495643656,29.059012154371338,AN81
17181,17,181,Union,2020,9,30,67.08789994341412,20.41722170718098,14.467008819226558,26.367533159998274,AN81
17181,17,181,Union,2020,10,31,174.24425064324834,13.337904312309858,7.100425693349818,19.57548280690336,AN81
17181,17,181,Union,2020,11,30,65.35044244103932,9.965612313489741,3.807919424137712,16.123398435911895,AN81
